tales	similarity (overlap of top 10 nouns)	nouns
86. Der Fuchs und die Gänse ., 182. Die Geschenke des kleinen Volkes .	0	
86. Der Fuchs und die Gänse ., 183. Der Riese und der Schneider .	0	
86. Der Fuchs und die Gänse ., 184. Der Nagel .	0	
86. Der Fuchs und die Gänse ., 185. Der arme Junge im Grab .	0	
86. Der Fuchs und die Gänse ., 186. Die wahre Braut .	0	
86. Der Fuchs und die Gänse ., 187. Der Hase und der Jgel .	0	
86. Der Fuchs und die Gänse ., 188. Spindel , Weberschiffchen und Nadel .	0	
86. Der Fuchs und die Gänse ., 189. Der Bauer und der Teufel .	0	
86. Der Fuchs und die Gänse ., 190. Die Brosamen auf dem Tisch .	0	
86. Der Fuchs und die Gänse ., 191. Das Meerhäschen .	0	
86. Der Fuchs und die Gänse ., 192. Der Meisterdieb .	0	
86. Der Fuchs und die Gänse ., 193. Der Trommler .	0	
86. Der Fuchs und die Gänse ., 194. Die Kornähre .	0	
86. Der Fuchs und die Gänse ., 195. Der Grabhügel .	0	
86. Der Fuchs und die Gänse ., 196. Oll Rinkrank .	0	
86. Der Fuchs und die Gänse ., 197. Die Krystallkugel .	0	
86. Der Fuchs und die Gänse ., 198. Jungfrau Maleen .	0	
86. Der Fuchs und die Gänse ., 199. Der Stiefel von Büffelleder .	0	
86. Der Fuchs und die Gänse ., 200. Der goldene Schlüssel .	0	
86. Der Fuchs und die Gänse ., full corpus	0	
87. Der Arme und der Reiche ., 91. Dat Erdmänneken .	0	
87. Der Arme und der Reiche ., 97. Das Wasser des Lebens .	0	
87. Der Arme und der Reiche ., 99. Der Geist im Glas .	0	
87. Der Arme und der Reiche ., 100. Des Teufels rußiger Bruder .	0	
87. Der Arme und der Reiche ., 105. Märchen von der Unke .	0	
87. Der Arme und der Reiche ., 109. Das Todtenhemdchen .	0	
87. Der Arme und der Reiche ., 110. Der Jude im Dorn .	0	
87. Der Arme und der Reiche ., 111. Der gelernte Jäger .	0	
87. Der Arme und der Reiche ., 112. Der Dreschflegel vom Himmel .	0	
87. Der Arme und der Reiche ., 113. De beiden Künigeskinner .	0	
87. Der Arme und der Reiche ., 114. Vom klugen Schneiderlein .	0	
87. Der Arme und der Reiche ., 115. Die klare Sonne bringts an den Tag .	0	
87. Der Arme und der Reiche ., 116. Das blaue Licht .	0	
87. Der Arme und der Reiche ., 117. Das eigensinnige Kind .	0	
87. Der Arme und der Reiche ., 118. Die drei Feldscherer .	0	
87. Der Arme und der Reiche ., 119. Die sieben Schwaben .	0	
87. Der Arme und der Reiche ., 121. Der Königssohn der sich vor nichts fürchtet .	0	
87. Der Arme und der Reiche ., 122. Der Krautesel .	0	
87. Der Arme und der Reiche ., 123. Die Alte im Wald .	0	
87. Der Arme und der Reiche ., 124. Die drei Brüder .	0	
87. Der Arme und der Reiche ., 125. Der Teufel und seine Großmutter .	0	
87. Der Arme und der Reiche ., 126. Ferenand getrü und Ferenand ungetrü .	0	
87. Der Arme und der Reiche ., 127. Der Eisenofen .	0	
87. Der Arme und der Reiche ., 130. Einäuglein , Zweiäuglein und Dreiäuglein .	0	
87. Der Arme und der Reiche ., 131. Die schöne Katrinelje und Pif Paf Poltrie .	0	
87. Der Arme und der Reiche ., 132. Der Fuchs und das Pferd .	0	
87. Der Arme und der Reiche ., 133. Die zertanzten Schuhe .	0	
87. Der Arme und der Reiche ., 135. Die weiße und die schwarze Braut .	0	
87. Der Arme und der Reiche ., 137. De drei schwatten Princessinnen .	0	
87. Der Arme und der Reiche ., 143. Up Reisen gohn .	0	
87. Der Arme und der Reiche ., 144. Das Eselein .	0	
87. Der Arme und der Reiche ., 146. Die Rübe .	0	
87. Der Arme und der Reiche ., 148. Des Herrn und des Teufels Gethier .	0	
87. Der Arme und der Reiche ., 149. Der Hahnenbalken .	0	
87. Der Arme und der Reiche ., 150. Die alte Bettelfrau .	0	
87. Der Arme und der Reiche ., 151. Die drei Faulen .	0	
87. Der Arme und der Reiche ., 152. Das Hirtenbüblein .	0	
87. Der Arme und der Reiche ., 153. Die Sternthaler .	0	
87. Der Arme und der Reiche ., 155. Die Brautschau .	0	
87. Der Arme und der Reiche ., 156. Die Schlickerlinge .	0	
87. Der Arme und der Reiche ., 157. Der Sperling und seine vier Kinder .	0	
87. Der Arme und der Reiche ., 158. Das Märchen vom Schlauraffenland .	0	
87. Der Arme und der Reiche ., 161. Schneeweißchen und Rosenroth .	0	
87. Der Arme und der Reiche ., 163. Der gläserne Sarg .	0	
87. Der Arme und der Reiche ., 165. Der Vogel Greif .	0	
87. Der Arme und der Reiche ., 167. Das Bürle im Himmel .	0	
87. Der Arme und der Reiche ., 168. Die hagere Liese .	0	
87. Der Arme und der Reiche ., 171. Der Zaunkönig .	0	
87. Der Arme und der Reiche ., 172. Die Scholle .	0	
87. Der Arme und der Reiche ., 173. Rohrdommel und Wiedehopf .	0	
87. Der Arme und der Reiche ., 174. Die Eule .	0	
87. Der Arme und der Reiche ., 175. Der Mond .	0	
87. Der Arme und der Reiche ., 176. Die Lebenszeit .	0	
87. Der Arme und der Reiche ., 177. Die Boten des Todes .	0	
87. Der Arme und der Reiche ., 181. Die Nixe im Teich .	0	
87. Der Arme und der Reiche ., 183. Der Riese und der Schneider .	0	
87. Der Arme und der Reiche ., 186. Die wahre Braut .	0	
87. Der Arme und der Reiche ., 187. Der Hase und der Jgel .	0	
87. Der Arme und der Reiche ., 189. Der Bauer und der Teufel .	0	
87. Der Arme und der Reiche ., 191. Das Meerhäschen .	0	
87. Der Arme und der Reiche ., 192. Der Meisterdieb .	0	
87. Der Arme und der Reiche ., 193. Der Trommler .	0	
87. Der Arme und der Reiche ., 194. Die Kornähre .	0	
87. Der Arme und der Reiche ., 196. Oll Rinkrank .	0	
87. Der Arme und der Reiche ., 197. Die Krystallkugel .	0	
87. Der Arme und der Reiche ., 198. Jungfrau Maleen .	0	
87. Der Arme und der Reiche ., 199. Der Stiefel von Büffelleder .	0	
88. Das singende springende Löweneckerchen ., 89. Die Gänsemagd .	0	
88. Das singende springende Löweneckerchen ., 95. Der alte Hildebrand .	0	
88. Das singende springende Löweneckerchen ., 96. De drei Vügelkens .	0	
88. Das singende springende Löweneckerchen ., 98. Doctor Allwissend .	0	
88. Das singende springende Löweneckerchen ., 99. Der Geist im Glas .	0	
88. Das singende springende Löweneckerchen ., 100. Des Teufels rußiger Bruder .	0	
88. Das singende springende Löweneckerchen ., 103. Der süße Brei .	0	
88. Das singende springende Löweneckerchen ., 105. Märchen von der Unke .	0	
88. Das singende springende Löweneckerchen ., 106. Der arme Müllerbursch und das Kätzchen .	0	
88. Das singende springende Löweneckerchen ., 107. Die beiden Wanderer .	0	
88. Das singende springende Löweneckerchen ., 112. Der Dreschflegel vom Himmel .	0	
88. Das singende springende Löweneckerchen ., 114. Vom klugen Schneiderlein .	0	
88. Das singende springende Löweneckerchen ., 115. Die klare Sonne bringts an den Tag .	0	
88. Das singende springende Löweneckerchen ., 116. Das blaue Licht .	0	
88. Das singende springende Löweneckerchen ., 117. Das eigensinnige Kind .	0	
88. Das singende springende Löweneckerchen ., 118. Die drei Feldscherer .	0	
88. Das singende springende Löweneckerchen ., 119. Die sieben Schwaben .	0	
88. Das singende springende Löweneckerchen ., 121. Der Königssohn der sich vor nichts fürchtet .	0	
88. Das singende springende Löweneckerchen ., 123. Die Alte im Wald .	0	
88. Das singende springende Löweneckerchen ., 125. Der Teufel und seine Großmutter .	0	
88. Das singende springende Löweneckerchen ., 126. Ferenand getrü und Ferenand ungetrü .	0	
88. Das singende springende Löweneckerchen ., 128. Die faule Spinnerin .	0	
88. Das singende springende Löweneckerchen ., 130. Einäuglein , Zweiäuglein und Dreiäuglein .	0	
88. Das singende springende Löweneckerchen ., 131. Die schöne Katrinelje und Pif Paf Poltrie .	0	
88. Das singende springende Löweneckerchen ., 132. Der Fuchs und das Pferd .	0	
88. Das singende springende Löweneckerchen ., 141. Das Lämmchen und Fischchen .	0	
88. Das singende springende Löweneckerchen ., 143. Up Reisen gohn .	0	
88. Das singende springende Löweneckerchen ., 146. Die Rübe .	0	
88. Das singende springende Löweneckerchen ., 147. Das junggeglühte Männlein .	0	
88. Das singende springende Löweneckerchen ., 148. Des Herrn und des Teufels Gethier .	0	
88. Das singende springende Löweneckerchen ., 149. Der Hahnenbalken .	0	
88. Das singende springende Löweneckerchen ., 150. Die alte Bettelfrau .	0	
88. Das singende springende Löweneckerchen ., 151. Die drei Faulen .	0	
88. Das singende springende Löweneckerchen ., 151 * .	0	
88. Das singende springende Löweneckerchen ., 155. Die Brautschau .	0	
88. Das singende springende Löweneckerchen ., 156. Die Schlickerlinge .	0	
88. Das singende springende Löweneckerchen ., 158. Das Märchen vom Schlauraffenland .	0	
88. Das singende springende Löweneckerchen ., 159. Das Dietmarsische Lügenmärchen .	0	
88. Das singende springende Löweneckerchen ., 161. Schneeweißchen und Rosenroth .	0	
88. Das singende springende Löweneckerchen ., 162. Der kluge Knecht .	0	
88. Das singende springende Löweneckerchen ., 164. Der faule Heinz .	0	
88. Das singende springende Löweneckerchen ., 167. Das Bürle im Himmel .	0	
88. Das singende springende Löweneckerchen ., 168. Die hagere Liese .	0	
88. Das singende springende Löweneckerchen ., 170. Lieb und Leid theilen .	0	
88. Das singende springende Löweneckerchen ., 171. Der Zaunkönig .	0	
88. Das singende springende Löweneckerchen ., 172. Die Scholle .	0	
88. Das singende springende Löweneckerchen ., 173. Rohrdommel und Wiedehopf .	0	
88. Das singende springende Löweneckerchen ., 174. Die Eule .	0	
88. Das singende springende Löweneckerchen ., 175. Der Mond .	0	
88. Das singende springende Löweneckerchen ., 176. Die Lebenszeit .	0	
88. Das singende springende Löweneckerchen ., 177. Die Boten des Todes .	0	
88. Das singende springende Löweneckerchen ., 178. Meister Pfriem .	0	
88. Das singende springende Löweneckerchen ., 180. Die ungleichen Kinder Evas .	0	
88. Das singende springende Löweneckerchen ., 181. Die Nixe im Teich .	0	
88. Das singende springende Löweneckerchen ., 183. Der Riese und der Schneider .	0	
88. Das singende springende Löweneckerchen ., 187. Der Hase und der Jgel .	0	
88. Das singende springende Löweneckerchen ., 188. Spindel , Weberschiffchen und Nadel .	0	
88. Das singende springende Löweneckerchen ., 189. Der Bauer und der Teufel .	0	
88. Das singende springende Löweneckerchen ., 190. Die Brosamen auf dem Tisch .	0	
88. Das singende springende Löweneckerchen ., 192. Der Meisterdieb .	0	
88. Das singende springende Löweneckerchen ., 193. Der Trommler .	0	
88. Das singende springende Löweneckerchen ., 194. Die Kornähre .	0	
88. Das singende springende Löweneckerchen ., 199. Der Stiefel von Büffelleder .	0	
88. Das singende springende Löweneckerchen ., 200. Der goldene Schlüssel .	0	
89. Die Gänsemagd ., 92. Der König vom goldenen Berg .	0	
89. Die Gänsemagd ., 93. Die Rabe .	0	
89. Die Gänsemagd ., 95. Der alte Hildebrand .	0	
89. Die Gänsemagd ., 96. De drei Vügelkens .	0	
89. Die Gänsemagd ., 97. Das Wasser des Lebens .	0	
89. Die Gänsemagd ., 98. Doctor Allwissend .	0	
89. Die Gänsemagd ., 99. Der Geist im Glas .	0	
89. Die Gänsemagd ., 100. Des Teufels rußiger Bruder .	0	
89. Die Gänsemagd ., 102. Der Zaunkönig und der Bär .	0	
89. Die Gänsemagd ., 107. Die beiden Wanderer .	0	
89. Die Gänsemagd ., 108.	0	
89. Die Gänsemagd ., 109. Das Todtenhemdchen .	0	
89. Die Gänsemagd ., 110. Der Jude im Dorn .	0	
89. Die Gänsemagd ., 112. Der Dreschflegel vom Himmel .	0	
89. Die Gänsemagd ., 113. De beiden Künigeskinner .	0	
89. Die Gänsemagd ., 115. Die klare Sonne bringts an den Tag .	0	
89. Die Gänsemagd ., 119. Die sieben Schwaben .	0	
89. Die Gänsemagd ., 120. Die drei Handwerksburschen .	0	
89. Die Gänsemagd ., 121. Der Königssohn der sich vor nichts fürchtet .	0	
89. Die Gänsemagd ., 123. Die Alte im Wald .	0	
89. Die Gänsemagd ., 124. Die drei Brüder .	0	
89. Die Gänsemagd ., 125. Der Teufel und seine Großmutter .	0	
89. Die Gänsemagd ., 126. Ferenand getrü und Ferenand ungetrü .	0	
89. Die Gänsemagd ., 128. Die faule Spinnerin .	0	
89. Die Gänsemagd ., 132. Der Fuchs und das Pferd .	0	
89. Die Gänsemagd ., 134. Die sechs Diener .	0	
89. Die Gänsemagd ., 137. De drei schwatten Princessinnen .	0	
89. Die Gänsemagd ., 138. Knoist un sine dre Sühne .	0	
89. Die Gänsemagd ., 139. Dat Mäken von Brakel .	0	
89. Die Gänsemagd ., 140. Das Hausgesinde .	0	
89. Die Gänsemagd ., 141. Das Lämmchen und Fischchen .	0	
89. Die Gänsemagd ., 142. Simeliberg .	0	
89. Die Gänsemagd ., 143. Up Reisen gohn .	0	
89. Die Gänsemagd ., 145. Der undankbare Sohn .	0	
89. Die Gänsemagd ., 146. Die Rübe .	0	
89. Die Gänsemagd ., 147. Das junggeglühte Männlein .	0	
89. Die Gänsemagd ., 148. Des Herrn und des Teufels Gethier .	0	
89. Die Gänsemagd ., 149. Der Hahnenbalken .	0	
89. Die Gänsemagd ., 150. Die alte Bettelfrau .	0	
89. Die Gänsemagd ., 152. Das Hirtenbüblein .	0	
89. Die Gänsemagd ., 157. Der Sperling und seine vier Kinder .	0	
89. Die Gänsemagd ., 158. Das Märchen vom Schlauraffenland .	0	
89. Die Gänsemagd ., 159. Das Dietmarsische Lügenmärchen .	0	
89. Die Gänsemagd ., 160. Räthselmärchen .	0	
89. Die Gänsemagd ., 162. Der kluge Knecht .	0	
89. Die Gänsemagd ., 163. Der gläserne Sarg .	0	
89. Die Gänsemagd ., 165. Der Vogel Greif .	0	
89. Die Gänsemagd ., 167. Das Bürle im Himmel .	0	
89. Die Gänsemagd ., 168. Die hagere Liese .	0	
89. Die Gänsemagd ., 169. Das Waldhaus .	0	
89. Die Gänsemagd ., 170. Lieb und Leid theilen .	0	
89. Die Gänsemagd ., 171. Der Zaunkönig .	0	
89. Die Gänsemagd ., 172. Die Scholle .	0	
89. Die Gänsemagd ., 173. Rohrdommel und Wiedehopf .	0	
89. Die Gänsemagd ., 174. Die Eule .	0	
89. Die Gänsemagd ., 175. Der Mond .	0	
89. Die Gänsemagd ., 176. Die Lebenszeit .	0	
89. Die Gänsemagd ., 177. Die Boten des Todes .	0	
89. Die Gänsemagd ., 180. Die ungleichen Kinder Evas .	0	
89. Die Gänsemagd ., 181. Die Nixe im Teich .	0	
89. Die Gänsemagd ., 182. Die Geschenke des kleinen Volkes .	0	
89. Die Gänsemagd ., 183. Der Riese und der Schneider .	0	
89. Die Gänsemagd ., 184. Der Nagel .	0	
89. Die Gänsemagd ., 185. Der arme Junge im Grab .	0	
89. Die Gänsemagd ., 187. Der Hase und der Jgel .	0	
89. Die Gänsemagd ., 188. Spindel , Weberschiffchen und Nadel .	0	
89. Die Gänsemagd ., 189. Der Bauer und der Teufel .	0	
89. Die Gänsemagd ., 190. Die Brosamen auf dem Tisch .	0	
89. Die Gänsemagd ., 191. Das Meerhäschen .	0	
89. Die Gänsemagd ., 192. Der Meisterdieb .	0	
89. Die Gänsemagd ., 194. Die Kornähre .	0	
89. Die Gänsemagd ., 195. Der Grabhügel .	0	
89. Die Gänsemagd ., 196. Oll Rinkrank .	0	
89. Die Gänsemagd ., 199. Der Stiefel von Büffelleder .	0	
89. Die Gänsemagd ., 200. Der goldene Schlüssel .	0	
90. Der junge Riese ., 91. Dat Erdmänneken .	0	
90. Der junge Riese ., 94. Die kluge Bauerntochter .	0	
90. Der junge Riese ., 95. Der alte Hildebrand .	0	
90. Der junge Riese ., 98. Doctor Allwissend .	0	
90. Der junge Riese ., 100. Des Teufels rußiger Bruder .	0	
90. Der junge Riese ., 102. Der Zaunkönig und der Bär .	0	
90. Der junge Riese ., 103. Der süße Brei .	0	
90. Der junge Riese ., 105. Märchen von der Unke .	0	
90. Der junge Riese ., 107. Die beiden Wanderer .	0	
90. Der junge Riese ., 112. Der Dreschflegel vom Himmel .	0	
90. Der junge Riese ., 113. De beiden Künigeskinner .	0	
90. Der junge Riese ., 114. Vom klugen Schneiderlein .	0	
90. Der junge Riese ., 115. Die klare Sonne bringts an den Tag .	0	
90. Der junge Riese ., 116. Das blaue Licht .	0	
90. Der junge Riese ., 117. Das eigensinnige Kind .	0	
90. Der junge Riese ., 118. Die drei Feldscherer .	0	
90. Der junge Riese ., 119. Die sieben Schwaben .	0	
90. Der junge Riese ., 120. Die drei Handwerksburschen .	0	
90. Der junge Riese ., 122. Der Krautesel .	0	
90. Der junge Riese ., 123. Die Alte im Wald .	0	
90. Der junge Riese ., 126. Ferenand getrü und Ferenand ungetrü .	0	
90. Der junge Riese ., 127. Der Eisenofen .	0	
90. Der junge Riese ., 128. Die faule Spinnerin .	0	
90. Der junge Riese ., 130. Einäuglein , Zweiäuglein und Dreiäuglein .	0	
90. Der junge Riese ., 131. Die schöne Katrinelje und Pif Paf Poltrie .	0	
90. Der junge Riese ., 132. Der Fuchs und das Pferd .	0	
90. Der junge Riese ., 133. Die zertanzten Schuhe .	0	
90. Der junge Riese ., 134. Die sechs Diener .	0	
90. Der junge Riese ., 135. Die weiße und die schwarze Braut .	0	
90. Der junge Riese ., 136. Der Eisenhans .	0	
90. Der junge Riese ., 138. Knoist un sine dre Sühne .	0	
90. Der junge Riese ., 139. Dat Mäken von Brakel .	0	
90. Der junge Riese ., 140. Das Hausgesinde .	0	
90. Der junge Riese ., 141. Das Lämmchen und Fischchen .	0	
90. Der junge Riese ., 142. Simeliberg .	0	
90. Der junge Riese ., 144. Das Eselein .	0	
90. Der junge Riese ., 146. Die Rübe .	0	
90. Der junge Riese ., 147. Das junggeglühte Männlein .	0	
90. Der junge Riese ., 148. Des Herrn und des Teufels Gethier .	0	
90. Der junge Riese ., 149. Der Hahnenbalken .	0	
90. Der junge Riese ., 152. Das Hirtenbüblein .	0	
90. Der junge Riese ., 155. Die Brautschau .	0	
90. Der junge Riese ., 156. Die Schlickerlinge .	0	
90. Der junge Riese ., 158. Das Märchen vom Schlauraffenland .	0	
90. Der junge Riese ., 159. Das Dietmarsische Lügenmärchen .	0	
90. Der junge Riese ., 160. Räthselmärchen .	0	
90. Der junge Riese ., 161. Schneeweißchen und Rosenroth .	0	
90. Der junge Riese ., 162. Der kluge Knecht .	0	
90. Der junge Riese ., 163. Der gläserne Sarg .	0	
90. Der junge Riese ., 164. Der faule Heinz .	0	
90. Der junge Riese ., 165. Der Vogel Greif .	0	
90. Der junge Riese ., 167. Das Bürle im Himmel .	0	
90. Der junge Riese ., 168. Die hagere Liese .	0	
90. Der junge Riese ., 169. Das Waldhaus .	0	
90. Der junge Riese ., 170. Lieb und Leid theilen .	0	
90. Der junge Riese ., 171. Der Zaunkönig .	0	
90. Der junge Riese ., 172. Die Scholle .	0	
90. Der junge Riese ., 173. Rohrdommel und Wiedehopf .	0	
90. Der junge Riese ., 174. Die Eule .	0	
90. Der junge Riese ., 175. Der Mond .	0	
90. Der junge Riese ., 176. Die Lebenszeit .	0	
90. Der junge Riese ., 179. Die Gänsehirtin am Brunnen .	0	
90. Der junge Riese ., 180. Die ungleichen Kinder Evas .	0	
90. Der junge Riese ., 182. Die Geschenke des kleinen Volkes .	0	
90. Der junge Riese ., 184. Der Nagel .	0	
90. Der junge Riese ., 185. Der arme Junge im Grab .	0	
90. Der junge Riese ., 186. Die wahre Braut .	0	
90. Der junge Riese ., 187. Der Hase und der Jgel .	0	
90. Der junge Riese ., 188. Spindel , Weberschiffchen und Nadel .	0	
90. Der junge Riese ., 189. Der Bauer und der Teufel .	0	
90. Der junge Riese ., 190. Die Brosamen auf dem Tisch .	0	
90. Der junge Riese ., 191. Das Meerhäschen .	0	
90. Der junge Riese ., 194. Die Kornähre .	0	
90. Der junge Riese ., 195. Der Grabhügel .	0	
90. Der junge Riese ., 196. Oll Rinkrank .	0	
90. Der junge Riese ., 197. Die Krystallkugel .	0	
90. Der junge Riese ., 199. Der Stiefel von Büffelleder .	0	
91. Dat Erdmänneken ., 93. Die Rabe .	0	
91. Dat Erdmänneken ., 95. Der alte Hildebrand .	0	
91. Dat Erdmänneken ., 98. Doctor Allwissend .	0	
91. Dat Erdmänneken ., 99. Der Geist im Glas .	0	
91. Dat Erdmänneken ., 100. Des Teufels rußiger Bruder .	0	
91. Dat Erdmänneken ., 101. Der Bärenhäuter .	0	
91. Dat Erdmänneken ., 103. Der süße Brei .	0	
91. Dat Erdmänneken ., 104. Die klugen Leute .	0	
91. Dat Erdmänneken ., 105. Märchen von der Unke .	0	
91. Dat Erdmänneken ., 106. Der arme Müllerbursch und das Kätzchen .	0	
91. Dat Erdmänneken ., 109. Das Todtenhemdchen .	0	
91. Dat Erdmänneken ., 110. Der Jude im Dorn .	0	
91. Dat Erdmänneken ., 112. Der Dreschflegel vom Himmel .	0	
91. Dat Erdmänneken ., 114. Vom klugen Schneiderlein .	0	
91. Dat Erdmänneken ., 115. Die klare Sonne bringts an den Tag .	0	
91. Dat Erdmänneken ., 117. Das eigensinnige Kind .	0	
